,hscode,volume
4090,10063099001,1816
4091,10063099001,18144
4092,10063040001,20702
4093,10063040001,20702
4094,10063040001,20920
4095,10063040001,20920
4096,10063040001,19976
4097,10063040001,20884
4098,10063040001,19976
4099,10063099001,18144
4100,10063040001,72000
4101,10063040001,5520
4102,10063099090,1
4103,10063099090,1
4104,10063099090,1
4105,10063099090,1
4106,10063099090,1
4107,10063099090,1
4108,10063099090,1
4109,10063099090,1
4110,10063099090,1
4111,10063099090,1
4112,10063099090,1
4113,10063099090,1
4114,10063099090,1
4115,10063099090,1
4116,10064090005,80000
4117,10064090005,60000
4118,10064090005,40000
4119,15119036000,440
4120,15119036000,440
4121,15119036000,440
4122,15119036000,440
4123,10063091001,1000
4124,10063091001,1499
4125,10063099601,80000
4126,10063099601,10400
4127,10063040001,5
4128,10063099012,15
4129,10063040001,23000
4130,10063030003,2000
4131,10063040001,4000
4132,10063040001,17000
4133,10063030003,6000
4134,10063040001,10200
4135,10063040001,6000
4136,10062090619,800
4137,10063099010,55
4138,10063099010,295
4139,10063099010,130
4140,10063099010,210
4141,10063099601,4160
4142,10063040001,568
4143,10063040001,290
4144,10063040001,450
4145,10063040001,2480
4146,10063040001,1134
4147,10063040001,2480
4148,10063040001,1370
4149,10063040001,2100
4150,10063040001,2470
4151,10063040001,2280
4152,10063040001,1075
4153,10063040001,3
4154,10063040001,1140
4155,10063040001,1370
4156,10064090003,196
4157,10064090003,200
4158,10064090003,315
4159,10064090003,252
4160,10062010001,84
4161,10062090613,350
4162,10062090618,168
4163,10063040001,1240
4164,10063040001,860
4165,10062010001,1025
4166,10062090618,1025
4167,10063040001,1075
4168,10063040001,860
4169,15119036000,440
4170,15119036000,440
4171,15119036000,440
4172,10063040001,1134
4173,10063040001,1134
4174,10063099090,1
4175,10063040001,20000
4176,10063030003,825
4177,10063099010,750
4178,10063091002,1500
4179,10063040001,1075
4180,10063030003,1075
4181,10063040001,1075
4182,10063040001,1075
4183,10063040001,6000
4184,10063040001,4867
4185,10063040001,10000
4186,10063040001,1134
4187,10063040001,860
4188,10063040001,1134
4189,10064090005,10634
4190,10063040001,10200
4191,10063040001,64500
4192,10063040001,20900
4193,10063040001,9900
4194,10063040001,6000
4195,10063030003,200
4196,10063040001,300
4197,10063040001,900
4198,10063040001,100
4199,10063099601,54009
4200,10063099601,100000
4201,10063099601,8182
4202,10062090607,500
4203,15119049000,150
4204,10064090012,40000
4205,10063040001,925
4206,10063040001,2500
4207,10063040001,1170
4208,10063040001,500
4209,10063040001,50
4210,15119020000,50
4211,15119020000,150
4212,10063091001,625
4213,10063091001,625
4214,10063099001,16000
4215,10062090612,2200
4216,10063040001,1590
4217,10063040001,756
4218,10064090005,200
4219,10063030003,200
4220,10062090607,50
4221,10062090612,50
4222,10062090618,50
4223,10063040001,734
4224,10063040001,220
4225,10063040001,440
4226,10063099012,24000
4227,10063099090,1
4228,10063099090,1
4229,10063099010,46000
4230,10063040001,960
4231,10063040001,4800
4232,10063040001,15240
4233,10063040001,3000
4234,10063040001,2760
4235,10063040001,17000
4236,10063040001,4000
4237,15119032000,91
4238,10063099090,1
4239,10063099090,1
4240,10063099090,1
4241,10063099090,1
4242,10063099090,1
4243,10064090005,79970
4244,10063099601,60000
4245,10063099601,60000
4246,10064090012,99907
4247,10064090012,49688
4248,10063040001,620
4249,10063040001,3016
4250,10063040001,1884
4251,10063040001,900
4252,10063040001,942
4253,10063040001,450
4254,10063040001,3400
4255,10063099001,950
4256,10063040001,2500
4257,10063040001,6250
4258,10063040001,2000
4259,10064090005,2500
4260,10063099001,1760
4261,10063040001,22500
4262,10063091001,20800
4263,10063099001,1760
4264,10063091001,11500
4265,10063091001,250000
4266,10063030003,24000
4267,10063099001,18144
4268,10062090010,5660
4269,10062090010,7000
4270,10063091004,4994
4271,10063099012,6984
4272,10063040001,5000
4273,10063091001,9000
4274,10063099014,874
4275,10063099014,20
4276,10063030003,350
4277,10063030003,50
4278,10063040001,20998
4279,10063040001,1000
4280,15119039000,1200
4281,10063040001,32262
4282,10063040001,30418
4283,10063099012,970
4284,10064090006,200
4285,15119039000,1500
4286,10063099001,200
4287,10063099001,330
4288,10063099001,900
4289,10063099001,100
4290,10063099001,200
4291,10063099001,1500
4292,10063099001,1850
4293,10063099001,1850
4294,10063040001,12800
4295,10063040001,840
4296,10063040001,800
4297,10063040001,400
4298,10063040001,160
4299,10063030003,8000
4300,10063040001,57885
4301,10063040001,19380
4302,10063030003,600
4303,10063030003,500
4304,10063099001,20884
4305,10063040001,90
4306,10063040001,7020
4307,10064090600,1320
4308,10063099001,19935
4309,10063099001,19976
4310,10062090010,24970
4311,10063099001,19935
4312,10063099001,19976
4313,10063099001,19976
4314,10063099001,19935
4315,10063099001,250000
4316,10063099001,500000
4317,10063040001,5103
4318,10063040001,15309
4319,10063040001,22700
4320,10063040001,940
4321,10063099012,40000
4322,10063040001,1850
4323,10063040001,913
4324,10063040001,913
4325,10063040001,921
4326,10063040001,1850
4327,10063040001,921
4328,10063040001,2313
4329,10063040001,2313
4330,10063091001,1250
4331,10063040001,2775
4332,10063040001,3600
4333,10063040001,2975
4334,10062010001,41
4335,10062010001,83
4336,10063040001,60
4337,10063040001,120
4338,10063040001,80
4339,10063091001,21000
4340,10063040001,1840
4341,10063040001,10884
4342,10063040001,10909
4343,10063040001,5250
4344,10063099010,5600
4345,10063099001,17670
4346,10063099001,91426
4347,10063040001,35339
4348,10063040001,18285
4349,10063040500,58500
4350,10063099001,17110
4351,10063099001,120
4352,10063040001,3040
4353,10063099001,6470
4354,10063099001,4903
4355,10063099001,3360
4356,10063099001,1680
4357,15119036000,600
4358,15119036000,360
4359,10063040001,63000
4360,10063040001,21000
4361,10063040001,41625
4362,10063040001,41986
4363,10063099010,5880
4364,10063091003,4760
4365,10063091001,1190
4366,10063040001,17025
4367,10063040001,18160
4368,10064090005,3144
4369,10063040001,2190
4370,10063040001,1466
4371,10063040001,2064
4372,10063040001,137
4373,10063040001,2752
4374,10063040001,551
4375,10063040001,1460
4376,10063040001,375
4377,10063040001,175
4378,10063040001,175
4379,10063040001,90
4380,10063040001,1640
4381,10063040001,500
4382,10063040001,200
4383,10062090612,100
4384,10063099012,7280
4385,10063040001,190
4386,10063040001,475
4387,10063040001,385
4388,10063040001,425
4389,10063040001,6900
4390,10063040001,120
4391,10063040001,1825
4392,10063040001,2525
4393,10063040001,300
4394,10062010500,1000
4395,10063040500,3000
4396,10062090614,1000
4397,10062090608,8000
4398,15119020000,80
4399,10063040001,22246
4400,10063040001,19362
4401,10063099001,750
4402,10063030003,120
4403,10062010001,900
4404,10063040001,64014
4405,10062090601,120
4406,10064090005,3000
4407,10063040001,5672
4408,10063040001,3000
4409,10063030003,4800
4410,10063040001,4240
4411,10063040001,41805
4412,10063040001,11360
4413,10063040001,7952
4414,10062090619,30
4415,10063040001,1200
4416,10063040001,1200
4417,10063040001,21000
4418,10063040001,2000
4419,10062010001,1000
4420,10063030003,150
4421,10063030003,60
4422,10063030003,350
4423,10063030003,150
4424,10063040001,8000
4425,10063040001,16000
4426,10064090003,21400
4427,10063040001,21400
4428,10063099012,39949
4429,10063040001,21500
4430,10063040001,9526
4431,10063040001,4767
4432,10063040001,7151
4433,10063040001,2394
4434,10063040001,22500
4435,10064090003,22500
4436,10063040001,22500
4437,10063040001,22500
4438,10063040001,2000
4439,10051000000,18000
4440,10051000000,10000
4441,10063030003,1840
4442,10063099001,250000
4443,10063099001,1924
4444,10063099010,900
4445,10063099010,2700
4446,10063040500,3
4447,10064090005,1040
4448,10064090005,1040
4449,10063040001,1710
4450,10063091001,5700
4451,10063091001,2100
4452,10063091001,2100
4453,10063040001,1100
4454,10063040001,1100
4455,10063040001,3900
4456,10063040001,900
4457,10063040001,460
4458,10063040001,1280
4459,10063040001,100
4460,10063099001,9000
4461,10062090615,200
4462,10062090633,100
4463,10062090504,250
4464,10062090609,200
4465,10063091001,560
4466,10063099001,5200
4467,10063091001,5900
4468,10063091001,175
4469,10063040001,23000
4470,10063040001,22882
4471,10063040001,23000
4472,10063099013,10
4473,10063099010,15000
4474,10064090600,6000
4475,10064090600,1150
4476,10064090600,24000
4477,10063099023,4800
4478,10063099023,1200
4479,10063099023,16800
4480,10063099001,2400
4481,10063099001,1200
4482,10063099001,2400
4483,10063030003,50
4484,10063099014,3600
4485,10063099014,16800
4486,10063099010,1100
4487,10063040001,525
4488,10063040001,525
4489,10063040001,420
4490,15119036000,2000
4491,15119036000,5880
4492,15119036000,10800
4493,15119036000,100
4494,15119036000,2400
4495,15119036000,5400
4496,15119036000,7920
4497,10063091001,12500
4498,10063040001,21338
4499,10063099001,1950
4500,10063040001,880
4501,10063040001,3500
4502,10063099012,1600
4503,10062090607,1
4504,10063040001,10000
4505,10063040001,23000
4506,10063030003,1000
4507,10063030003,8000
4508,15119039000,20
4509,10063040001,19391
4510,10063099010,1000
4511,10063040001,2000
4512,10063040001,1531
4513,10063040001,3768
4514,10063099001,500
4515,10063030003,100
4516,10063040001,19295
4517,10063099001,80
4518,10063040001,19295
4519,10063091001,2206
4520,10063040001,2000
4521,10063040001,1050
4522,10063099012,1500
4523,10063040001,8800
4524,10063040001,3520
4525,10063040001,2000
4526,10063040001,1800
4527,10063040001,4500
4528,10063030003,3000
4529,10063030003,2400
4530,10063030003,4500
4531,10064090003,2000
4532,10063040001,23000
4533,10051000000,1000
4534,10063030003,1000
4535,10063030003,920
4536,10063099012,1110
4537,10051000000,2
4538,10063040001,1050
4539,10062010001,50
4540,10063040001,6000
4541,10063099090,1
4542,10063099090,1
4543,10063099090,1
4544,10063099090,1
4545,10063099090,1
4546,10063099090,1
4547,10063099090,1
4548,10063099090,1
4549,10063099090,1
4550,10063099090,1
4551,10063099090,1
4552,10063099090,1
4553,10063099090,1
4554,10063099090,1
4555,10063099090,1
4556,10063099090,1
4557,10063099090,1
4558,10063099090,1
4559,10063099090,1
4560,10063099090,1
4561,10063099090,1
4562,10063099090,1
4563,10063099090,1
4564,10063099090,1
4565,10063099090,1
4566,10063040500,160
4567,10063040500,30
4568,10062010500,70
4569,10062090614,60
4570,10062090504,100
4571,10063099601,80000
4572,10063040001,450
4573,10063040001,850
4574,10063040001,400
4575,10063040001,950
4576,10063091003,10400
4577,10063091003,10400
4578,10063040001,3040
4579,10063040001,2870
4580,10063040001,300
4581,10063040001,1425
4582,10063091001,700
4583,10063091001,300
4584,10063099012,250
4585,10063099001,100
4586,10063091001,1497
4587,10063091001,500
4588,10063099012,6240
4589,10063091004,2080
4590,10062090010,2080
4591,10063091001,960
4592,10063040001,17706
4593,10063040001,4540
4594,10063040001,9000
4595,10063040001,5000
4596,10063040001,6000
4597,10062090612,100
4598,10063040001,18500
4599,10063091001,1250
4600,10063091001,300000
4601,10063040001,900
4602,10063040001,62928
4603,10063099012,27040
4604,10063099001,625
4605,10063099001,2300
4606,10063040001,36320
4607,10063040001,7050
4608,10063099001,500
4609,10063099001,1800
4610,10063099012,21000
4611,10064090006,48
4612,10063040001,3135
4613,10063040001,1741
4614,10063099001,11568
4615,10063040001,6933
4616,10063040001,3483
4617,10063099001,2615
4618,10063040001,15673
4619,10063040001,880
4620,10062090018,1000
4621,10063091002,1000
4622,10063030003,880
4623,10063099012,5200
4624,10064090005,10400
4625,10064090005,5200
4626,10063099001,1200
4627,10063099001,3680
4628,10063099001,1840
4629,10063099001,700
4630,10063099001,560
4631,10063030003,200
4632,10063030003,200
4633,10063099001,105000
4634,10063099001,63000
4635,10063040001,5785
4636,10064090005,1040
4637,10064090005,1040
4638,10063040001,18000
4639,10063040001,3000
4640,10063030003,2000
4641,10062090619,50
4642,10063030003,500
4643,10063030003,620
4644,10051000000,3600
4645,10063040001,19994
4646,10062010001,909
4647,10064090602,6000
4648,10064090006,10000
4649,10063091001,1700
4650,10063091001,2000
4651,10063091001,40000
4652,10063091001,5000
4653,10063040001,32200
4654,10063040001,25000
4655,10063099010,260000
4656,10063040001,1075
4657,10063040001,1700
4658,10051000000,19
4659,10064090003,49000
4660,10064090003,24500
4661,10064090005,24500
4662,10064090005,24500
4663,10051000000,5
4664,10063099001,1020
4665,10064090005,1135
4666,10064090005,2272
4667,10064090005,17494
4668,10063040001,20925
4669,10063099001,15736
4670,10063099001,3564
4671,10063040001,23452
4672,10063099001,1760
4673,10063099010,880
4674,10063040001,380
4675,10063040001,380
4676,10064090005,20800
4677,10062090600,500000
4678,10064090005,25000
4679,10063099001,6
4680,10063099001,1040
4681,10064090005,4544
4682,10063040001,12042
4683,10063040001,4544
4684,10063099001,5200
4685,10063040001,3840
4686,10063099601,17000
4687,10063099012,32000
4688,10063099015,1100
4689,10063099010,4352
4690,10063040001,20866
4691,10063040001,62583
4692,10063040001,10431
4693,10063040001,10068
4694,10063040001,55978
4695,10051000000,3
4696,10063040001,7200
4697,10063040001,440
4698,10062090618,40
4699,10063040001,920
4700,10063040001,880
4701,10062010001,40
4702,10063040001,46000
4703,10063099001,1340
4704,10063099001,3000
4705,10063091001,40000
4706,10064090003,3000
4707,10064090003,19000
4708,10063040001,22000
4709,10063040500,20000
4710,15119039000,600
4711,10063040500,20000
4712,10063040001,14755
4713,10063040001,4560
4714,10063099001,20
4715,10063040001,1600
4716,10063040001,735
4717,10063040001,540
4718,10063030003,400
4719,10063030003,300
4720,10063030003,230
4721,10063040001,16458
4722,10063030003,800
4723,10063030003,325
4724,10063040001,16458
4725,10063040001,10194
4726,10063040001,4600
4727,10063040001,2760
4728,10063040001,3500
4729,10063030003,200
4730,10063030003,300
4731,10063040001,30
4732,10063040001,40
4733,10063040001,14
4734,10063040001,3700
4735,10063030003,400
4736,10063030003,300
4737,10063030003,210
4738,15119049000,30
4739,10063040001,1020
4740,10063040001,700
4741,10063040500,776
4742,10063040001,22500
4743,10063040001,42676
4744,10063040001,1700
4745,10063040001,21500
4746,10063040001,71500
4747,10063099013,1000
4748,10063040001,680
4749,10063040001,180
4750,10063099012,288
4751,10063099012,63
4752,10063099012,80
4753,10063091001,4400
4754,10063099013,1000
4755,10063099012,1200
4756,10063099012,96
4757,10063099001,840
4758,10063040001,1100
4759,10063040001,840
4760,10063040001,216
4761,10063040001,2300
4762,10063099010,840
4763,10063040001,1200
4764,10063040001,4324
4765,10063030003,256
4766,10063099013,1833
4767,10063099013,1833
4768,10063099010,840
4769,10063099010,840
4770,10059090090,10
4771,10063040001,7200
4772,10063099010,920
4773,10064090006,920
4774,10062010001,20
4775,10063040001,872
4776,10063040001,2175
4777,10063040001,3420
4778,10063040001,75
4779,10063040001,175
4780,10063040001,175
4781,10063040001,100
4782,10063030003,160
4783,15119036000,2400
4784,15119036000,5400
4785,15119036000,9780
4786,10063099001,1370
4787,10063099012,1550
4788,10062090619,1000
4789,10063040001,500
4790,10063040001,400
4791,10063040001,50
4792,10063040001,100
4793,10063040001,405
4794,10063040001,180
4795,10063040001,90
4796,10063099001,315
4797,10063040001,860
4798,10063030003,600
4799,10062090619,400
4800,10062010001,400
4801,10063040001,480
4802,10063030003,380
4803,10063099012,2080
4804,10063040001,41600
4805,10063030003,20884
4806,10063030006,50
4807,10063099001,250
4808,10063099007,300
4809,10063040001,7200
4810,10063040001,2100
4811,10063099007,101
4812,10063030006,6
4813,10063040001,100
4814,10063099007,390
4815,10063099010,2920
4816,10063099001,880
4817,10063040001,920
4818,10063040001,1840
4819,10063040001,2820
4820,10063091002,16000
4821,15119039000,10
4822,10063040001,700
4823,10063040001,1700
4824,10063040001,1700
4825,10063040001,2320
4826,10063040001,300
4827,10063040001,2665
4828,10063099003,1430
4829,10063099003,75
4830,10063099003,1300
4831,10063099003,150
4832,10063099003,80
4833,10063099003,1245
4834,10063099003,80
4835,10063099003,150
4836,10064090012,250
4837,10064090012,30
4838,10064090012,50
4839,10063099003,940
4840,10063099001,881
4841,10063099003,940
4842,10063099003,940
4843,10063099003,940
4844,10063099003,940
4845,10063040001,800
4846,10063099003,540
4847,10063099003,940
4848,10063040001,7040
4849,10064090005,300
4850,10062010001,2200
4851,10062090613,200
4852,10062090601,300
4853,10063030003,1030
4854,10063030003,1760
4855,10063099012,334
4856,10051000000,24890
4857,10063099001,1760
4858,10063040001,2200
4859,10063040001,900
4860,10063040001,1134
4861,10063040001,1134
4862,10063040001,1134
4863,10063099012,30000
4864,10063099001,6
4865,10063091001,2000
4866,10063040001,1678
4867,10063040001,360
4868,10063040001,861
4869,10063040001,210
4870,10063040001,360
4871,10063040001,721
4872,10063040001,350
4873,10063040001,1590
4874,10063099012,530
4875,10063099012,5000
4876,10063099012,8000
4877,10063099001,2000
4878,10063040001,540
4879,10063040001,279
4880,10063040001,630
4881,10063099012,10400
4882,10063099001,1760
4883,10063040001,1678
4884,10063099010,1560
4885,10063099601,10000
4886,10063099601,10000
4887,10063040001,1040
4888,10063099010,520
4889,10063091001,1040
4890,10063040001,1040
4891,10063099090,1
4892,10063099090,2
4893,10063099090,2
4894,10063099090,1
4895,10063099090,1
4896,10063099090,1
4897,10063099090,13
4898,10063099090,1
4899,15119049000,1
4900,10063099090,1
4901,10063099090,1
4902,10063099090,1
4903,10063099090,1
4904,10063099090,1
4905,10063099090,1
4906,10063099090,1
4907,10063099090,1
4908,10063099090,1
4909,10063099090,1
4910,10063099090,1
4911,10063099090,1
4912,10063099090,1
4913,10063099090,1
4914,10063099090,1
4915,10063099090,1
4916,10063040001,10000
4917,10063091002,4500
4918,10063099010,3500
4919,10063099010,2000
4920,10063099010,2000
4921,10063030003,880
4922,10063099009,25000
4923,10063099010,25000
4924,10063099012,520000
4925,10063099001,11500
4926,10063099001,5000
4927,10063099001,5000
4928,10063099012,104000
4929,10063099012,312000
4930,10063099001,1000
4931,10063040001,7500
4932,10063040001,5000
4933,10063040001,34504
4934,10063040001,24500
4935,10063040001,7491
4936,10063030003,100
4937,10063040001,4000
4938,10063040001,2500
4939,10063099015,900
4940,10062090607,100
4941,10063040001,1840
4942,10063040001,40
4943,10063091002,250
4944,10063040001,200
4945,10063040001,150
4946,10063040001,50
4947,10064090003,250
4948,10064090003,200
4949,10063040001,500
4950,10062090607,21
4951,10063040001,4300
4952,10063040001,4300
4953,10063040001,1134
4954,10063099014,40
4955,10063099012,5200
4956,10063099012,2600
4957,10062090609,230
4958,10063099001,1100
4959,10059010000,200
4960,10063091002,20800
4961,10063030003,3600
4962,10063030003,10700
4963,10063030003,4500
4964,10063040001,1200
4965,10063091001,3450
4966,10063091001,16530
4967,10063091001,3306
4968,10063099001,1250
4969,10063099001,625
4970,10063040001,1000
4971,10062090619,100
4972,10062090612,300
4973,10062090614,100
4974,10062090614,53
4975,10063040001,22500
4976,10062090009,100
4977,10063040001,25000
4978,10062090619,5
4979,10062090612,14
4980,10063040001,1100
4981,10063099001,2000
4982,10063030003,3000
4983,10063099001,60000
4984,10063091001,300000
4985,10064090005,20800
4986,10063030003,100
4987,10063040001,17025
4988,10063040001,48024
4989,10063040001,24000
4990,10063040001,48000
4991,10063040001,22000
4992,10063099010,10000
4993,10063040001,1150
4994,10063099001,1200
4995,10063099001,1200
4996,10059090090,6
4997,10064090003,52000
4998,10064090003,25992
4999,10063099003,13000
5000,10064090005,13000
5001,10051000000,39
5002,10064090012,2200
5003,10063040001,38000
5004,10063040001,10000
5005,10063040001,30000
5006,10063040001,7000
5007,10062090607,73
5008,10064090003,8000
5009,10064090005,8000
5010,10064090005,8000
5011,10063040500,17615
5012,10062010001,50
5013,10063040001,20880
5014,10064090005,56000
5015,10063040001,34050
5016,10063040001,7752
5017,10063040001,7200
5018,10063040001,7200
5019,10063040001,1536
5020,10063040001,1536
5021,10063040001,7200
5022,10063040001,180
5023,10063040001,6840
5024,10063040001,7200
5025,10062090618,100
5026,10063030003,500
5027,10063040001,600
5028,10063040001,783
5029,10063040001,300
5030,10063040001,900
5031,10063040001,7200
5032,10064090005,5200
5033,10063040001,478
5034,10063040001,956
5035,10063040001,19150
5036,10063040001,19150
5037,10063040001,3923
5038,10063040001,8979
5039,10063040001,5176
5040,10063040001,8500
5041,10063040001,10000
5042,10063040001,3000
5043,10063040001,4900
5044,10063040001,6000
5045,10063040001,2400
5046,10063040001,3062
5047,10062010001,800
5048,10063040001,48000
5049,10063040001,48000
5050,10051000000,33230
5051,10063099001,17110
5052,10063099001,17179
5053,10063040001,34219
5054,10063040001,17110
5055,10063099012,17208
5056,10063099001,35339
5057,10063099001,35359
5058,10051000000,2400
5059,10051000000,1002
5060,10063040001,63000
5061,10063040001,42000
5062,10063040001,38800
5063,10063040001,10000
5064,10063040001,11000
5065,10063040001,11000
5066,10063040001,7000
5067,10062090607,3000
5068,10062010001,4000
5069,10062090613,3000
5070,10062090613,4000
5071,10062090613,10000
5072,10063099001,17110
5073,10063099001,35339
5074,10063040001,19321
5075,10063040001,11600
5076,10063040001,6000
5077,10063040001,3000
5078,10063040001,2384
5079,10063040001,7583
5080,10063030003,3592
5081,10063030003,5876
5082,10063030003,746
5083,10063099001,818
5084,10063040001,3915
5085,10063099001,1000
5086,10051000000,54000
5087,10063099001,2880
5088,10063099001,440
5089,10063099001,440
5090,10063099001,414
5091,10062010001,100
5092,10063040001,750
5093,10063040001,100
5094,10063040001,500
5095,10063040001,400
5096,10063030003,350
5097,10063030003,50
5098,10063030003,100
5099,10063030003,200
5100,10063040001,1700
5101,10063040001,850
5102,10063040001,1840
5103,10051000000,75000
5104,10063040001,1700
5105,10063040001,1700
5106,10064090005,200
5107,10063040001,400
5108,10063040001,400
5109,10063030003,250
5110,10062010001,200
5111,10062090613,100
5112,10062090618,150
5113,10062090601,100
5114,10063040001,50
5115,10063040001,300
5116,10063030003,250
5117,10062010001,150
5118,10063040001,17110
5119,10063040001,400
5120,10063040001,900
5121,10063040001,100
5122,10062010001,200
5123,10063040001,510
5124,10063040001,400
5125,10062010001,50
5126,10062010001,12
5127,10062090630,50
5128,10062090613,50
5129,10062090606,50
5130,10063040001,930
5131,10063040001,40
5132,10063040001,40
5133,10063030003,200
5134,10063040001,300
5135,10064090005,7800
5136,10064090005,10400
5137,15119039000,35
5138,10062090618,584
5139,10062090618,176
5140,10062090618,129
5141,10063040001,480
5142,10063040001,300
5143,10063040001,80
5144,10063040001,40
5145,10063030003,320
5146,10063030003,200
5147,10063030003,200
5148,10063030003,260
5149,10063040001,17110
5150,10063040001,17179
5151,10063091001,9750
5152,10064090600,1200
5153,10064090600,1200
5154,10063099001,2400
5155,10063099001,2400
5156,10063099001,2400
5157,10063030003,50
5158,10063099014,1100
5159,10063040001,2520
5160,10063030003,24000
5161,10063099012,40000
5162,10063040001,40
5163,10063040001,2201
5164,10063030003,264
5165,10063099010,20000
5166,10064090012,2400
5167,10063099001,18160
5168,10063099001,2590
5169,10063099001,2590
5170,10063040001,2616
5171,10063040001,2700
5172,10063040001,1800
5173,10063040001,1700
5174,10063099001,2590
5175,10063099001,1700
5176,10063040001,7200
5177,10063040001,441
5178,10063040001,1434
5179,10063040001,794
5180,10063030003,80
5181,10062010001,50
5182,10063040001,700
5183,10063040001,400
5184,10063040001,200
5185,10063040001,200
5186,10063040001,200
5187,10063040001,1300
5188,10063040001,1000
5189,10063030003,700
5190,10063030003,400
5191,10062010001,800
5192,10064090005,600
5193,10064090005,200
5194,10063040001,300
5195,10063040001,2610
5196,10064090003,288
5197,10064090003,1008
5198,10063099010,4000
5199,10063040001,1305
5200,10063040001,2590
5201,10063099010,4230
5202,10063099010,705
5203,10063099010,460
5204,10063040001,7200
5205,10063030003,820
5206,10063099001,1050
5207,10063099001,520
5208,10063099012,500
5209,10063040001,8040
5210,10063099601,20000
5211,10063099601,1440
5212,10063099601,20000
5213,10063099601,20000
5214,10063099601,1440
5215,10062090001,4320
5216,10063099601,2880
5217,10063099601,2880
5218,10063099601,3120
5219,10063099601,3120
5220,10063099010,1040
5221,10063099010,1040
5222,10063099010,3120
5223,10064090005,240
5224,10064090005,900
5225,10063099010,3120
5226,10063099010,1150
5227,10063040001,545
5228,10063040001,250
5229,10063040001,1
5230,10063099090,1
5231,10063099090,1
5232,10063099090,1
5233,10063099090,1
5234,10063099090,1
5235,10063099090,1
5236,10063099090,1
5237,10063099090,3
5238,10063099090,1
5239,10063099090,1
5240,10063099090,1
5241,15119036000,270
5242,15119036000,60
5243,15119036000,100
5244,10063099001,300
5245,10063099001,450
5246,10063099001,140
5247,10063091001,6000
5248,10064090012,10400
5249,10064090012,2400
5250,10063040001,650
5251,10063099001,650
5252,10063040001,240
5253,10063040001,250
5254,10063040001,360
5255,10063040001,224
5256,10063040001,1760
5257,10063040001,650
5258,10064090005,31200
5259,10063099001,1400
5260,10063099001,880
5261,10064090005,1680
5262,10063040001,12760
5263,10062090613,1680
5264,10062090618,1632
5265,10063030003,700
5266,10063030003,200
5267,10063030003,50
5268,10063040001,880
5269,10063040001,880
5270,10063040001,2620
5271,10063040001,1013
5272,10063091003,10400
5273,10063040001,700
5274,10063040006,300
5275,10063040001,2250
5276,10063040001,800
5277,10063040001,700
5278,10062010001,200
5279,10063030003,20
5280,10062090618,50
5281,10063040001,1540
5282,10063040001,721
5283,10063030003,400
5284,10063040001,320
5285,10063040001,432
5286,10063040001,300
5287,10062010001,270
5288,10062010001,180
5289,10063040001,480
5290,10063040001,648
5291,10063040001,360
5292,10063040001,1376
5293,10063040001,110
5294,10063040001,500
5295,10062010001,150
5296,10063030003,30
5297,10063040001,1700
5298,10062090618,300
5299,10062010001,200
5300,10063040001,319
5301,10064090005,490
5302,10062010001,1500
5303,10064090006,3000
5304,10063099010,40000
5305,10063099012,1040
5306,10063040001,850
5307,10062090600,1
5308,10064090602,250000
5309,10063030003,1840
5310,10063030003,1840
5311,10063099001,19976
5312,10063099012,26000
5313,10063099012,5300
5314,10063099012,7280
5315,10059090090,1
5316,10063040001,150
5317,10063040001,760
5318,10063040001,100
5319,10063040001,5760
5320,10063040001,1440
5321,10063040001,700
5322,10063040001,900
5323,10063040001,200
5324,10063040001,100
5325,10062010001,200
5326,10062010001,50
5327,10063030003,50
5328,10063030003,50
5329,10063099001,200
5330,10063099001,200
5331,10063040001,100
5332,10063040001,144
5333,10063040001,980
5334,10062010001,60
5335,10063040001,1380
5336,10063040001,378
5337,10063040001,60
5338,10062010001,54
5339,10063040001,1955
5340,10063099012,5300
5341,10063040001,8500
5342,10063040001,8500
5343,10063040001,650
5344,10063040001,200
5345,10062010001,2100
5346,10063030003,850
5347,10063030003,900
5348,10063030003,400
5349,10063040001,1680
5350,10063099012,40000
5351,10063040001,2200
5352,10063099012,208000
5353,10063040001,3000
5354,10063040001,3520
5355,10063040001,385
5356,10063040001,495
5357,10063040001,1467
5358,10063099012,572000
5359,10063040001,1880
5360,10063040001,588
5361,10063040001,2680
5362,10063040001,3760
5363,10063040001,166
5364,10063040001,620
5365,10063040001,250
5366,10063040001,200
5367,10063040001,533
5368,10063040001,525
5369,10063040001,1880
5370,10063040001,940
5371,10051000000,16
5372,10063040001,2175
5373,10063040001,2000
5374,10063040001,1000
5375,10063099001,20866
5376,10063099001,40000
5377,10063099001,75000
5378,10063040001,3680
5379,10063040001,12940
5380,10063040001,5448
5381,10063040001,18300
5382,10051000000,55000
5383,10051000000,15000
5384,10063040001,2600
5385,10063040001,2600
5386,10051000000,5000
5387,10063099001,2580
5388,10063040001,200
5389,10063040001,825
5390,10063099001,690
5391,10063099001,180
5392,10063099001,1000
5393,10063040001,1756
5394,10063040001,154360
5395,10063040001,135660
5396,10063040001,19550
5397,10063040001,18591
5398,10063030003,850
5399,10063030003,1700
5400,10063040001,2600
5401,10063040001,2600
5402,10063040001,2600
5403,10063040001,2900
5404,10063040001,1000
5405,10063040001,200
5406,10063040001,200
5407,10062010001,1200
5408,10062010001,20
5409,10063040001,20
5410,10063040001,100
5411,10063040001,600
5412,10063030003,20
5413,10063040001,300
5414,10063040001,900
